sample_index_202,sample_uid,timestamp,sample_time,latitude,longitude,match_status,pace_match_status,scene_region,scene_id,scene_file,scene_time,image_path,repository_relative_path,pace_repository_url,time_delta_hours,abs_time_delta_hours,pixel_center_latitude,pixel_center_longitude,point_to_pixel_center_km,valid_spectrum
1,paceera_agg|130,20240625T18:50:00,2024-06-25T18:50:00,34.349,-119.85200000000002,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240625T205619,PACE_OCI.20240625T205619.V3_L2_Rrs_L2GEN_MTS.tiff,2024-06-25T20:56:19,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240625T205619.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240625T205619.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,2.105277777777778,2.105277777777778,34.3477836934224,-119.84637065461396,0.5342067344953206,True
2,paceera_agg|131,20240705T18:02:00,2024-07-05T18:02:00,34.3049,-119.717,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240705T200953,PACE_OCI.20240705T200953.V3_L2_Rrs_L2GEN_MTS.tiff,2024-07-05T20:09:53,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240705T200953.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240705T200953.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,2.131388888888889,2.131388888888889,34.299359342478255,-119.7240219259576,0.8919652670327152,True
3,paceera_agg|132,20240705T18:33:00,2024-07-05T18:33:00,34.2938,-119.676,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240705T200953,PACE_OCI.20240705T200953.V3_L2_Rrs_L2GEN_MTS.tiff,2024-07-05T20:09:53,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240705T200953.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240705T200953.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,1.6147222222222222,1.6147222222222222,34.299359342478255,-119.68070235724228,0.7541429308087679,True
4,paceera_agg|9,20240905T20:05:00,2024-09-05T20:05:00,34.3107,-119.769,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240905T195241,PACE_OCI.20240905T195241.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-05T19:52:41,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240905T195241.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240905T195241.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-0.2052777777777777,0.2052777777777777,34.314843478141945,-119.7726254711288,0.568463367705895,True
5,paceera_agg|10,20240905T20:55:00,2024-09-05T20:55:00,34.3399,-119.7063,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240905T195241,PACE_OCI.20240905T195241.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-05T19:52:41,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240905T195241.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240905T195241.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-1.0386111111111112,1.0386111111111112,34.33271075455344,-119.70115636548284,0.9284948582793254,True
6,paceera_agg|148,20240906T18:45:00,2024-09-06T18:45:00,33.5623,-118.1197,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240906T202704,PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-06T20:27:04,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,1.701111111111111,1.701111111111111,33.56527300417603,-118.11675584624712,0.4286036575192043,True
7,paceera_agg|149,20240906T20:51:00,2024-09-06T20:51:00,33.5623,-118.1197,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240906T202704,PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-06T20:27:04,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-0.3988888888888889,0.3988888888888889,33.56527300417603,-118.11675584624712,0.4286036575192043,True
8,paceera_agg|38,20240906T21:01:00,2024-09-06T21:01:00,34.2211,-119.6837,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240906T202704,PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-06T20:27:04,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-0.5655555555555556,0.5655555555555556,34.22585956422279,-119.68130296214734,0.573293845142532,True
9,paceera_agg|150,20240906T22:15:00,2024-09-06T22:15:00,33.5687,-118.116,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240906T202704,PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-06T20:27:04,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-1.798888888888889,1.798888888888889,33.56527300417603,-118.11675584624712,0.3874466487581014,True
10,paceera_agg|57,20240908T16:56:00,2024-09-08T16:56:00,34.3095,-119.7333,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240906T202704,PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-06T20:27:04,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-44.48222222222222,44.48222222222222,34.30698422949169,-119.72765991372958,0.5887419532021831,True
11,paceera_agg|151,20240908T18:31:00,2024-09-08T18:31:00,33.5623,-118.1197,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240906T202704,PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-06T20:27:04,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-46.06555555555556,46.06555555555556,33.56527300417603,-118.11675584624712,0.4286036575192043,True
12,paceera_agg|59,20240908T19:10:00,2024-09-08T19:10:00,34.3684,-120.0261,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240906T202704,PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-06T20:27:04,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-46.715555555555554,46.715555555555554,34.36493041896948,-120.02898009901406,0.4676782144656625,True
13,paceera_agg|152,20240908T20:26:00,2024-09-08T20:26:00,33.5623,-118.1197,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240906T202704,PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-06T20:27:04,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-47.98222222222222,47.98222222222222,33.56527300417603,-118.11675584624712,0.4286036575192043,True
14,paceera_agg|60,20240908T21:54:00,2024-09-08T21:54:00,34.3539,-119.6513,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240906T202704,PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-06T20:27:04,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-49.44888888888889,49.44888888888889,34.353341181073915,-119.64653524846068,0.4417929144198782,True
15,paceera_agg|153,20240908T21:58:00,2024-09-08T21:58:00,33.5687,-118.116,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240906T202704,PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-06T20:27:04,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240906T202704.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-49.51555555555556,49.51555555555556,33.56527300417603,-118.11675584624712,0.3874466487581014,True
16,paceera_agg|154,20240910T18:08:00,2024-09-10T18:08:00,33.5979,-118.1177,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240912T203631,PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-12T20:36:31,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,50.47527777777778,50.47527777777778,33.59936312357451,-118.11773901386606,0.1627322650820334,True
17,paceera_agg|61,20240912T16:37:00,2024-09-12T16:37:00,34.3597,-119.6266,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240912T203631,PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-12T20:36:31,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,3.991944444444445,3.991944444444445,34.35761057808615,-119.6223863064126,0.4512053745540949,True
18,paceera_agg|155,20240912T18:46:00,2024-09-12T18:46:00,33.5729,-118.11809999999998,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240912T203631,PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-12T20:36:31,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,1.8419444444444444,1.8419444444444444,33.57566789062103,-118.11773901386606,0.3095874856935788,True
19,paceera_agg|62,20240912T18:51:00,2024-09-12T18:51:00,34.3161,-119.5451,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240912T203631,PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-12T20:36:31,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,1.7586111111111111,1.7586111111111111,34.310220112179174,-119.53945299107538,0.8345436385026596,True
20,paceera_agg|156,20240912T20:22:00,2024-09-12T20:22:00,33.5976,-118.1175,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240912T203631,PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-12T20:36:31,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,0.2419444444444444,0.2419444444444444,33.59936312357451,-118.11773901386606,0.1972965136231336,True
21,paceera_agg|63,20240912T21:03:00,2024-09-12T21:03:00,34.2616,-119.4386,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240912T203631,PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-12T20:36:31,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-0.4413888888888889,0.4413888888888889,34.2628296462722,-119.43282444278468,0.5480986467350769,True
22,paceera_agg|64,20240913T16:46:00,2024-09-13T16:46:00,34.3269,-119.5017,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240912T203631,PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-12T20:36:31,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-20.15805555555556,20.15805555555556,34.322067728655924,-119.50391014164516,0.5743785844687476,True
23,paceera_agg|29,20240913T18:50:00,2024-09-13T18:50:00,34.3229,-119.5743,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240912T203631,PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-12T20:36:31,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-22.224722222222223,22.224722222222223,34.322067728655924,-119.57499584050562,0.1124627743891953,True
24,paceera_agg|138,20240913T20:14:00,2024-09-13T20:14:00,33.5583,-118.1175,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240912T203631,PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-12T20:36:31,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-23.62472222222222,23.62472222222222,33.563820274144284,-118.11773901386606,0.6142267186495318,True
25,paceera_agg|30,20240913T20:53:00,2024-09-13T20:53:00,34.1227,-119.7013,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240912T203631,PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-12T20:36:31,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-24.274722222222223,24.274722222222223,34.120658248551266,-119.7053196217498,0.4341155199457549,True
26,paceera_agg|139,20240913T21:21:00,2024-09-13T21:21:00,33.5583,-118.1175,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240912T203631,PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-12T20:36:31,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240912T203631.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-24.74138888888889,24.74138888888889,33.563820274144284,-118.11773901386606,0.6142267186495318,True
27,paceera_agg|31,20240914T20:17:00,2024-09-14T20:17:00,34.1314,-119.3766,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240915T204113,PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-15T20:41:13,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,24.40361111111111,24.40361111111111,34.13189207607681,-119.37729383585238,0.084096552108756,False
28,paceera_agg|140,20240915T19:58:00,2024-09-15T19:58:00,33.5881,-118.1173,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240915T204113,PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-15T20:41:13,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,0.7202777777777778,0.7202777777777778,33.58954984305378,-118.1160328288221,0.1994182709694963,True
29,paceera_agg|32,20240915T19:58:00,2024-09-15T19:58:00,34.0144,-119.1739,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240915T204113,PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-15T20:41:13,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,0.7202777777777778,0.7202777777777778,34.01837858544408,-119.17549207472754,0.4660994673393191,False
30,paceera_agg|141,20240915T21:31:00,2024-09-15T21:31:00,33.6364,-118.1166,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240915T204113,PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-15T20:41:13,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-0.8297222222222222,0.8297222222222222,33.64000028333499,-118.1160328288221,0.4037623743860211,True
31,paceera_agg|33,20240915T22:17:00,2024-09-15T22:17:00,34.1591,-119.31059999999998,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240915T204113,PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-15T20:41:13,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240915T204113.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-1.5963888888888889,1.5963888888888889,34.157117296217415,-119.31423078550088,0.4002682317864207,False
32,paceera_agg|34,20240917T16:34:00,2024-09-17T16:34:00,34.2263,-119.7711,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240917T201128,PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-17T20:11:28,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,3.624444444444445,3.624444444444445,34.22189760026855,-119.77357120753588,0.5396824543859571,True
33,paceera_agg|142,20240917T18:26:00,2024-09-17T18:26:00,33.5943,-118.1177,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240917T201128,PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-17T20:11:28,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,1.757777777777778,1.757777777777778,33.59602656248619,-118.11849001873364,0.205457137814215,True
34,paceera_agg|35,20240917T18:45:00,2024-09-17T18:45:00,34.1805,-119.6653,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240917T201128,PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-17T20:11:28,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,1.441111111111111,1.441111111111111,34.18017286441639,-119.66230524526344,0.2778749235988798,True
35,paceera_agg|143,20240917T20:00:00,2024-09-17T20:00:00,33.5643,-118.1213,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240917T201128,PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-17T20:11:28,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,0.1911111111111111,0.1911111111111111,33.56821007191808,-118.11849001873364,0.5067721883415413,True
36,paceera_agg|36,20240917T20:23:00,2024-09-17T20:23:00,34.2608,-119.6197,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240917T201128,PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-17T20:11:28,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-0.1922222222222222,0.1922222222222222,34.263622336120704,-119.6205805094113,0.3240940698212706,True
37,paceera_agg|144,20240917T21:08:00,2024-09-17T21:08:00,33.5828,-118.1177,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240917T201128,PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-17T20:11:28,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-0.9422222222222222,0.9422222222222222,33.58211831720214,-118.11849001873364,0.105363563050759,True
38,paceera_agg|37,20240917T21:54:00,2024-09-17T21:54:00,34.331,-119.5653,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240917T201128,PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-17T20:11:28,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-1.708888888888889,1.708888888888889,34.33316356254097,-119.56494752827508,0.2427447870559395,True
39,paceera_agg|39,20240918T17:13:00,2024-09-18T17:13:00,34.3491,-120.05379999999998,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240917T201128,PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-17T20:11:28,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-21.02555555555556,21.02555555555556,34.34707180782502,-120.05173611321692,0.2945550766020202,True
40,paceera_agg|145,20240918T19:20:00,2024-09-18T19:20:00,33.5615,-118.11539999999998,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240917T201128,PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-17T20:11:28,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-23.142222222222223,23.142222222222223,33.56821007191808,-118.11849001873364,0.79917175181247,True
41,paceera_agg|40,20240918T19:31:00,2024-09-18T19:31:00,34.2982,-119.7546,matched,matched_to_pace_scene,R1_SoCal_SBC,PACE_OCI.20240917T201128,PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,2024-09-17T20:11:28,E:\Rrs\R1_SoCal_SBC\PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R1_SoCal_SBC/PACE_OCI.20240917T201128.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-23.32555555555556,23.32555555555556,34.29143882668881,-119.75966296225182,0.8840461067440619,True
