sample_index_202,sample_uid,timestamp,sample_time,latitude,longitude,match_status,pace_match_status,scene_region,scene_id,scene_file,scene_time,image_path,repository_relative_path,pace_repository_url,time_delta_hours,abs_time_delta_hours,pixel_center_latitude,pixel_center_longitude,point_to_pixel_center_km,valid_spectrum
139,paceera_agg|173,20250403T20:45:00,2025-04-03T20:45:00,17.6169,-24.2051,matched,matched_to_pace_scene,R4_East_Atlantic_A1,PACE_OCI.20250403T150629,PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-03T15:06:29,E:\Rrs\R4_East_Atlantic_A1\PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_A1/PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-5.641944444444444,5.641944444444444,17.62049145430001,-24.206186098054584,0.4156091054961635,False
140,paceera_agg|174,20250403T20:45:00,2025-04-03T20:45:00,17.6169,-24.2051,matched,matched_to_pace_scene,R4_East_Atlantic_A1,PACE_OCI.20250403T150629,PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-03T15:06:29,E:\Rrs\R4_East_Atlantic_A1\PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_A1/PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-5.641944444444444,5.641944444444444,17.62049145430001,-24.206186098054584,0.4156091054961635,False
141,paceera_agg|175,20250403T22:45:00,2025-04-03T22:45:00,17.8479,-23.9095,matched,matched_to_pace_scene,R4_East_Atlantic_A1,PACE_OCI.20250403T150629,PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-03T15:06:29,E:\Rrs\R4_East_Atlantic_A1\PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_A1/PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-7.641944444444444,7.641944444444444,17.843187672364046,-23.909257807302534,0.5246143392196131,False
142,paceera_agg|176,20250403T22:45:00,2025-04-03T22:45:00,17.8479,-23.9095,matched,matched_to_pace_scene,R4_East_Atlantic_A1,PACE_OCI.20250403T150629,PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-03T15:06:29,E:\Rrs\R4_East_Atlantic_A1\PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_A1/PACE_OCI.20250403T150629.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-7.641944444444444,7.641944444444444,17.843187672364046,-23.909257807302534,0.5246143392196131,False
143,paceera_agg|177,20250404T11:30:00,2025-04-04T11:30:00,19.4411,-21.8579,matched,matched_to_pace_scene,R4_East_Atlantic_A2,PACE_OCI.20250404T140333,PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-04T14:03:33,E:\Rrs\R4_East_Atlantic_A2\PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_A2/PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,2.5591666666666666,2.5591666666666666,19.441603537117917,-21.856151713226662,0.1916767518508103,False
144,paceera_agg|178,20250404T11:30:00,2025-04-04T11:30:00,19.4411,-21.8579,matched,matched_to_pace_scene,R4_East_Atlantic_A2,PACE_OCI.20250404T140333,PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-04T14:03:33,E:\Rrs\R4_East_Atlantic_A2\PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_A2/PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,2.5591666666666666,2.5591666666666666,19.441603537117917,-21.856151713226662,0.1916767518508103,False
145,paceera_agg|179,20250404T14:30:00,2025-04-04T14:30:00,19.784,-21.414,matched,matched_to_pace_scene,R4_East_Atlantic_A2,PACE_OCI.20250404T140333,PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-04T14:03:33,E:\Rrs\R4_East_Atlantic_A2\PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_A2/PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-0.4408333333333333,0.4408333333333333,19.7834877625951,-21.41170222010632,0.2470761915902566,False
146,paceera_agg|180,20250404T14:30:00,2025-04-04T14:30:00,19.784,-21.414,matched,matched_to_pace_scene,R4_East_Atlantic_A2,PACE_OCI.20250404T140333,PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-04T14:03:33,E:\Rrs\R4_East_Atlantic_A2\PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R4_East_Atlantic_A2/PACE_OCI.20250404T140333.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-0.4408333333333333,0.4408333333333333,19.7834877625951,-21.41170222010632,0.2470761915902566,False
147,paceera_agg|181,20250404T17:30:00,2025-04-04T17:30:00,20.1846,-20.9967,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
148,paceera_agg|182,20250404T17:30:00,2025-04-04T17:30:00,20.1846,-20.9967,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
149,paceera_agg|183,20250404T20:30:00,2025-04-04T20:30:00,20.7499,-20.9576,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
150,paceera_agg|184,20250404T20:30:00,2025-04-04T20:30:00,20.7499,-20.9576,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
151,paceera_agg|185,20250405T10:30:00,2025-04-05T10:30:00,23.4795,-20.7659,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
152,paceera_agg|186,20250405T10:30:00,2025-04-05T10:30:00,23.4795,-20.7659,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
153,paceera_agg|165,20250405T13:30:00,2025-04-05T13:30:00,24.0594,-20.7251,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
154,paceera_agg|166,20250405T13:30:00,2025-04-05T13:30:00,24.0594,-20.7251,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
155,paceera_agg|167,20250405T15:30:00,2025-04-05T15:30:00,24.4287,-20.6987,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
156,paceera_agg|168,20250405T15:30:00,2025-04-05T15:30:00,24.4287,-20.6987,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
157,paceera_agg|169,20250405T18:30:00,2025-04-05T18:30:00,24.7587,-20.0825,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
158,paceera_agg|170,20250405T18:30:00,2025-04-05T18:30:00,24.7587,-20.0825,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
159,paceera_agg|27,20250430T21:52:00,2025-04-30T21:52:00,48.65,-126.66726666666666,matched,matched_to_pace_scene,R2_NEPacific_BC_1,PACE_OCI.20250430T211634,PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,2025-04-30T21:16:34,E:\Rrs\R2_NEPacific_BC_1\PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_1/PACE_OCI.20250430T211634.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-0.5905555555555555,0.5905555555555555,48.640259365916286,-126.65898208260708,1.2424148712489054,True
160,paceera_agg|28,20250501T12:07:00,2025-05-01T12:07:00,48.74358333333333,-127.66623333333334,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250501T215153,PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-01T21:51:53,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,9.748055555555556,9.748055555555556,48.754040414938224,-127.66347259406156,1.1802619942906467,False
161,paceera_agg|13,20250501T21:24:00,2025-05-01T21:24:00,48.81568333333333,-128.66595,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250501T215153,PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-01T21:51:53,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,0.4647222222222222,0.4647222222222222,48.82063065331181,-128.66232616966545,0.6107588368748641,False
162,paceera_agg|15,20250502T12:39:00,2025-05-02T12:39:00,48.97128333333333,-130.66636666666668,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250501T215153,PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-01T21:51:53,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-14.785277777777775,14.785277777777775,48.97600787618352,-130.66003332087317,0.6997696995193547,False
163,paceera_agg|14,20250502T21:52:00,2025-05-02T21:52:00,48.873383333333344,-130.34988333333334,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250501T215153,PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-01T21:51:53,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-24.001944444444444,24.001944444444444,48.86502414556088,-130.34927887512976,0.9305514037560682,False
164,paceera_agg|16,20250503T12:21:00,2025-05-03T12:21:00,49.0908,-132.2386,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250501T215153,PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-01T21:51:53,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-38.485277777777775,38.485277777777775,49.08699160680618,-132.23600229571483,0.4638041585059423,False
165,paceera_agg|17,20250503T20:29:00,2025-05-03T20:29:00,49.20005,-133.66513333333333,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250501T215153,PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-01T21:51:53,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250501T215153.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-46.61861111111112,46.61861111111112,49.19797533742883,-133.6565940476848,0.6619519257002987,False
166,paceera_agg|18,20250504T12:16:00,2025-05-04T12:16:00,49.28606666666667,-134.6661333333333,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250505T205626,PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-05T20:56:26,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,32.67388888888889,32.67388888888889,49.28769079013693,-134.66759852162562,0.2095412807853574,True
167,paceera_agg|19,20250504T20:41:00,2025-05-04T20:41:00,49.35094999999999,-135.6644,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250505T205626,PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-05T20:56:26,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,24.25722222222222,24.25722222222222,49.35864259654181,-135.66092381129408,0.8916644403371707,True
168,paceera_agg|20,20250505T12:38:00,2025-05-05T12:38:00,49.519866666666665,-137.94455,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250505T205626,PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-05T20:56:26,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,8.307222222222222,8.307222222222222,49.51828416095282,-137.94911956785177,0.3738649702231686,True
169,paceera_agg|21,20250505T20:29:00,2025-05-05T20:29:00,49.56973333333333,-138.65953333333334,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250505T205626,PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-05T20:56:26,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,0.4572222222222222,0.4572222222222222,49.57149801575648,-138.65863763190066,0.2065810664085101,False
170,paceera_agg|22,20250506T12:30:00,2025-05-06T12:30:00,49.70036666666667,-140.6639166666667,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250505T205626,PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-05T20:56:26,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-15.559444444444445,15.559444444444445,49.69566367696504,-140.6630261628388,0.5268567850161536,True
171,paceera_agg|23,20250506T20:58:00,2025-05-06T20:58:00,49.76636666666667,-141.66435,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250505T205626,PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-05T20:56:26,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-24.02611111111111,24.02611111111111,49.76661548336993,-141.65635145250727,0.5751325627639241,False
172,paceera_agg|25,20250507T17:13:00,2025-05-07T17:13:00,49.99868333333333,-144.84353333333334,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250505T205626,PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-05T20:56:26,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-44.27611111111111,44.27611111111111,49.99720885418582,-144.8491827407273,0.4358231107768559,False
173,paceera_agg|26,20250507T21:23:00,2025-05-07T21:23:00,49.9969,-144.99423333333334,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250505T205626,PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-05T20:56:26,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-48.44277777777778,48.44277777777778,49.99720885418582,-144.99108635353707,0.22755014161299,False
174,paceera_agg|24,20250508T12:41:00,2025-05-08T12:41:00,49.99766666666667,-143.26415,matched,matched_to_pace_scene,R2_NEPacific_BC,PACE_OCI.20250505T205626,PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-05T20:56:26,E:\Rrs\R2_NEPacific_BC\PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC/PACE_OCI.20250505T205626.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-63.742777777777775,63.742777777777775,49.99720885418582,-143.2705050482185,0.4570937050682055,False
175,paceera_agg|157,20250515T19:33:00,2025-05-15T19:33:00,34.2946,-119.71930000000002,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
176,paceera_agg|158,20250515T20:15:00,2025-05-15T20:15:00,34.2925,-119.7352,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
177,paceera_agg|196,20250516T12:14:00,2025-05-16T12:14:00,48.5394,-124.79216666666667,matched,matched_to_pace_scene,R2_NEPacific_BC_1,PACE_OCI.20250516T205124,PACE_OCI.20250516T205124.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-16T20:51:24,E:\Rrs\R2_NEPacific_BC_1\PACE_OCI.20250516T205124.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_1/PACE_OCI.20250516T205124.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,8.623333333333333,8.623333333333333,48.53328698645271,-124.79232870458276,0.6798417220703631,False
178,paceera_agg|187,20250516T21:14:00,2025-05-16T21:14:00,48.48186666666667,-125.25483333333334,matched,matched_to_pace_scene,R2_NEPacific_BC_1,PACE_OCI.20250516T205124,PACE_OCI.20250516T205124.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-16T20:51:24,E:\Rrs\R2_NEPacific_BC_1\PACE_OCI.20250516T205124.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_1/PACE_OCI.20250516T205124.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-0.3766666666666666,0.3766666666666666,48.476822405066,-125.25816150102315,0.6121986868947279,False
179,paceera_agg|197,20250517T11:55:00,2025-05-17T11:55:00,48.25298333333333,-125.79433333333331,matched,matched_to_pace_scene,R2_NEPacific_BC_1,PACE_OCI.20250517T212643,PACE_OCI.20250517T212643.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-17T21:26:43,E:\Rrs\R2_NEPacific_BC_1\PACE_OCI.20250517T212643.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_1/PACE_OCI.20250517T212643.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,9.528611111111111,9.528611111111111,48.2536318925256,-125.79401769274138,0.0758085165084005,False
180,paceera_agg|188,20250517T19:27:00,2025-05-17T19:27:00,48.057433333333336,-126.18850000000002,matched,matched_to_pace_scene,R2_NEPacific_BC_1,PACE_OCI.20250516T205124,PACE_OCI.20250516T205124.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-16T20:51:24,E:\Rrs\R2_NEPacific_BC_1\PACE_OCI.20250516T205124.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_1/PACE_OCI.20250516T205124.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,-22.593333333333334,22.593333333333334,48.05333804466564,-126.18982709390396,0.4659357651693799,False
181,paceera_agg|198,20250518T11:45:00,2025-05-18T11:45:00,48.417233333333336,-126.25183333333334,matched,matched_to_pace_scene,R2_NEPacific_BC_1,PACE_OCI.20250518T202341,PACE_OCI.20250518T202341.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-18T20:23:41,E:\Rrs\R2_NEPacific_BC_1\PACE_OCI.20250518T202341.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_1/PACE_OCI.20250518T202341.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,8.644722222222223,8.644722222222223,48.41179374192661,-126.2452375881666,0.7764142247685075,False
182,paceera_agg|190,20250518T19:48:00,2025-05-18T19:48:00,48.60758333333333,-125.89833333333333,matched,matched_to_pace_scene,R2_NEPacific_BC_1,PACE_OCI.20250518T202341,PACE_OCI.20250518T202341.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-18T20:23:41,E:\Rrs\R2_NEPacific_BC_1\PACE_OCI.20250518T202341.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_1/PACE_OCI.20250518T202341.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,0.5947222222222223,0.5947222222222223,48.612224064501234,-125.894484523661,0.5885173532334955,True
183,paceera_agg|191,20250519T20:55:00,2025-05-19T20:55:00,48.478133333333325,-126.72116666666666,matched,matched_to_pace_scene,R2_NEPacific_BC_1,PACE_OCI.20250519T205902,PACE_OCI.20250519T205902.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-19T20:59:02,E:\Rrs\R2_NEPacific_BC_1\PACE_OCI.20250519T205902.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_1/PACE_OCI.20250519T205902.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,0.0672222222222222,0.0672222222222222,48.48437175612219,-126.71752403905082,0.7438283515478908,False
184,paceera_agg|199,20250520T11:44:00,2025-05-20T11:44:00,48.99283333333333,-127.11918333333334,matched,matched_to_pace_scene,R2_NEPacific_BC_1,PACE_OCI.20250520T213421,PACE_OCI.20250520T213421.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-20T21:34:21,E:\Rrs\R2_NEPacific_BC_1\PACE_OCI.20250520T213421.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_1/PACE_OCI.20250520T213421.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,9.839166666666667,9.839166666666667,48.99653217359708,-127.10540310038108,1.0862578761143775,True
185,paceera_agg|192,20250520T20:00:00,2025-05-20T20:00:00,49.3132,-126.63683333333331,matched,matched_to_pace_scene,R2_NEPacific_BC_1,PACE_OCI.20250520T213421,PACE_OCI.20250520T213421.V3_L2_Rrs_L2GEN_MTS.tiff,2025-05-20T21:34:21,E:\Rrs\R2_NEPacific_BC_1\PACE_OCI.20250520T213421.V3_L2_Rrs_L2GEN_MTS.tiff,Rrs/R2_NEPacific_BC_1/PACE_OCI.20250520T213421.V3_L2_Rrs_L2GEN_MTS.tiff,<PACE_IMAGE_REPOSITORY_URL>,1.5725,1.5725,49.30594095620379,-126.641289926471,0.8694294221652523,False
186,paceera_agg|200,20250521T11:43:00,2025-05-21T11:43:00,49.99981666666667,-127.99983333333331,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
187,paceera_agg|189,20250521T20:35:00,2025-05-21T20:35:00,49.810366666666674,-128.27966666666666,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
188,paceera_agg|201,20250522T11:49:00,2025-05-22T11:49:00,50.684583333333336,-129.47383333333337,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
189,paceera_agg|193,20250522T20:48:00,2025-05-22T20:48:00,50.6623,-129.0334,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
190,paceera_agg|194,20250522T20:48:00,2025-05-22T20:48:00,50.6623,-129.0334,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
191,paceera_agg|195,20250522T20:48:00,2025-05-22T20:48:00,50.6623,-129.0334,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
192,paceera_agg|159,20250529T17:45:00,2025-05-29T17:45:00,34.2798,-120.0258,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
193,paceera_agg|160,20250529T19:46:00,2025-05-29T19:46:00,34.2974,-119.8856,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
194,paceera_agg|161,20250529T20:31:00,2025-05-29T20:31:00,34.344,-119.866,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
195,paceera_agg|162,20250708T19:40:00,2025-07-08T19:40:00,34.3148,-119.6333,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
196,paceera_agg|163,20250708T20:30:00,2025-07-08T20:30:00,34.314,-119.65479999999998,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
197,paceera_agg|164,20250723T19:15:00,2025-07-23T19:15:00,34.3384,-119.81170000000002,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
198,paceera_agg|0,20250805T19:58:00,2025-08-05T19:58:00,34.2783,-120.0253,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
199,paceera_agg|1,20250822T19:50:00,2025-08-22T19:50:00,34.2844,-119.6109,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
200,paceera_agg|2,20250822T20:33:00,2025-08-22T20:33:00,34.2667,-119.6024,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
201,paceera_agg|3,20250828T19:43:00,2025-08-28T19:43:00,34.2827,-119.8099,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
202,paceera_agg|4,20250828T20:40:00,2025-08-28T20:40:00,34.3063,-119.80559999999998,unmatched,no_matching_pace_scene,,,,,,,,,,,,,
